lat,lon,CMFD_lat,CMFD_lon,soil_1_MAJORITY,soil_2_MAJORITY,soil_3_MAJORITY,soil_4_MAJORITY,soil_5_MAJORITY,soil_6_MAJORITY,soil_7_MAJORITY,soil_8_MAJORITY,soil_9_MAJORITY,soil_10_MAJORITY,soil_11_MAJORITY,soil_12_MAJORITY,soil_13_MAJORITY,soil_14_MAJORITY,soil_15_MAJORITY,soil_16_MAJORITY,soil_17_MAJORITY,soil_18_MAJORITY,Soil_htype,ORIG_FID,slope_MEAN,aspect_MEAN,ele_MEAN,Vegetation_type_index,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_14,soil_15,soil_16,soil_17,soil_18
32.4,92.2,32.42,92.16,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  14  14  14  14  14  14  14  14  14  14  14  14  14  14  14,10124,1.5507281119999998,158.836525,4993.25,19.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.5,92.2,32.52,92.16,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  12  12  12  14  14  14  14  14  14  14,10375,0.655471802,188.0964279,5161.875,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.6,92.2,32.62,92.16,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,13,13,14,14,14,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,10622,0.8971844940000001,168.5344823,5269.75,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.7,92.2,32.72,92.16,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,13,13,13,13,13,14,14, 15  15  15  15  15  14  14  14  14  14  14  14  14  14  14  14  14  14,10873,1.109354645,103.5178547,5411.625,7.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.8,92.2,32.82,92.16,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  13  13  13  13  13  13,11125,1.378455728,96.54601924,5275.75,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
32.9,92.2,32.92,92.16,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  14  14  14  14  14  14  14  14  14  14,11377,1.286577195,186.0237727,5483.125,19.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.0,92.2,33.02,92.16,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,14,14,14,14,14, 7  7  7  7  7  7  7  7  12  12  12  13  13  14  14  14  14  14,11628,1.4283388259999998,34.36540854,5183.5,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0
33.1,92.2,33.12,92.16,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  14  14  14  14  14  14,11880,1.091789583,61.57398637,5159.5,19.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0
33.2,92.2,33.22,92.16,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  13  13  13  13  13  13,12132,0.7017458120000001,134.0803428,5023.125,19.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
33.3,92.2,33.32,92.16,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  14  14,12385,0.736497735,170.3625437,5030.833333,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
33.4,92.2,33.42,92.16,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  13  13  13  14  14  14  14,12639,1.5761510730000001,296.45919039999995,4976.75,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0
33.5,92.2,33.52,92.16,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13  14  14,12894,1.093418077,330.6801682,4889.375,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,14.0
33.6,92.2,33.62,92.16,7.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,7,7,7,12, 7  9  7  7  9  9  9  9  9  9  12  12  12  12  7  7  7  12,13149,0.7082816140000001,184.6155999,4675.5,9.0,7.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
33.7,92.2,33.72,92.16,8.0,8.0,8.0,8.0,7.0,4.0,7.0,7,7,7,7,12,12,12,7,7,7,12, 7  9  7  7  9  9  9  7  7  7  7  12  12  12  7  7  7  12,13403,0.16100594,158.808794,4625.75,7.0,7.0,9.0,7.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
33.8,92.2,33.82,92.16,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,12,12,12,12,13,13,12, 7  9  7  7  9  9  9  9  9  9  7  12  12  12  12  9  9  12,13656,0.419419835,79.87300173,4635.5,7.0,7.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,12.0,12.0,12.0,12.0,9.0,9.0,12.0
33.9,92.2,33.92,92.16,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  7  7  7  9  12  12  12  12  13  13  13,13909,0.895059198,162.0149612,4641.875,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0
34.0,92.2,34.02,92.16,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  9  9  9  12  12  13  13  13  13  13  13,14161,1.5546265240000001,126.96578219999999,4899.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
34.1,92.2,34.12,92.16,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  14  14,14410,1.271549096,188.5094865,4755.583333,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,14.0
31.8,92.3,31.82,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  9  9  12  12  12  13  14  14  14  14,8601,1.036298815,101.4188472,4907.722222,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,9.0,9.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0
31.9,92.3,31.92,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  14  14  14  14  14  14  14  14,8853,0.88489233,84.16634814,4843.166667,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.0,92.3,32.02,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  7  7  7  12  12  12  13  13  13  13,9106,0.8943019809999999,53.71949832,4832.833333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
32.1,92.3,32.12,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  9  14  14  14  14  14  14  14,9361,0.763894939,178.8632586,4651.888889,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,9.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.2,92.3,32.22,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,9616,0.806193908,195.4641596,4730.5,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.3,92.3,32.32,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  14  14  14  14  14  14,9871,0.714577117,212.11869469999996,4828.833333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0
32.4,92.3,32.42,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  14  14  14  14  14  14,10125,1.0559451579999999,215.07614139999998,5005.833333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0
32.5,92.3,32.52,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  14  14  14  14  14  14  14  14  14  14,10376,1.326265822,205.8900528,4998.833333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.6,92.3,32.62,92.26,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  14  14  14  14  14  14  14  14  14  14,10623,1.193210469,146.93247309999998,5115.777778,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.7,92.3,32.72,92.26,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,13,13,14,14,14,14,14, 7  7  7  7  7  7  7  7  7  7  12  12  12  13  13  13  14  14,10874,1.5166770319999998,166.2810567,5385.583333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.8,92.3,32.82,92.26,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 15  15  15  15  15  15  15  15  15  15  15  15  15  15  15  15  15  15,11126,1.510855522,169.16753789999999,5205.166667,7.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
32.9,92.3,32.92,92.26,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  13  13  13  13  13  13,11378,1.3457763790000001,110.45417820000002,5304.666667,8.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
33.0,92.3,33.02,92.26,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  13  13  14  14  14  14,11629,0.799632475,240.21659219999998,5273.166667,9.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0
33.1,92.3,33.12,92.26,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  9  9  14  14  14  14  14  14  14  14,11881,1.125219218,197.4361572,5179.722222,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.2,92.3,33.22,92.26,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  7  7  12  13  13  14  14  14  14  14,12133,0.9206776520000001,182.63165519999998,5070.666667,19.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0
33.3,92.3,33.32,92.26,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  13  13  13  13  13  13  13,12386,1.754724215,122.324849,5071.444444,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
33.4,92.3,33.42,92.26,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  13  13  14  14  14  14  14,12640,2.4708279369999997,135.6179606,5253.166667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0
33.5,92.3,33.52,92.26,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  12  12  13  13  13  13  13,12895,1.5157169,133.3205495,4929.583333,9.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.6,92.3,33.62,92.26,7.0,9.0,7.0,7.0,9.0,9.0,9.0,7,9,9,12,12,12,12,7,7,7,12, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,13150,0.699772388,301.592021,4704.166667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.7,92.3,33.72,92.26,8.0,8.0,8.0,8.0,7.0,4.0,7.0,7,7,7,7,12,12,12,7,7,7,12, 8  8  8  8  7  4  7  7  7  7  7  12  12  12  7  7  7  12,13404,0.40060523200000003,124.33783590000002,4629.75,9.0,8.0,8.0,8.0,8.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
33.8,92.3,33.82,92.26,8.0,8.0,7.0,7.0,7.0,4.0,7.0,7,7,7,7,12,12,12,7,7,7,12, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  13  13,13657,0.189041945,98.46805064,4587.055556,7.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.9,92.3,33.92,92.26,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  7  7  7  7  12  12  12  12  13  13  13,13910,0.453590194,171.5487111,4628.75,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0
34.0,92.3,34.02,92.26,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  14  14  14  14  14  14,14162,0.821175943,168.38728840000002,4747.25,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0
34.1,92.3,34.12,92.26,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  13  13  13  13  13,14411,0.908309715,28.67468943,4730.666667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
34.2,92.3,34.22,92.26,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9,9,9,7,7,12,12,7,7,7,7, 7  7  7  7  7  9  7  7  7  7  7  7  7  12  7  7  7  12,14659,0.7336425329999999,119.18520290000001,4579.5,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,12.0
34.3,92.3,34.32,92.26,7.0,7.0,7.0,7.0,9.0,9.0,9.0,7,9,9,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  13,14907,0.7138093790000001,160.9598613,4789.055556,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
31.8,92.4,31.82,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  14  14  14  14  14,8602,1.128938387,313.7615611,4921.083333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0
31.9,92.4,31.92,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,8854,0.690914392,111.8346791,4745.0,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.0,92.4,32.02,92.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  7  12  12  12  13  13  13  13,9107,0.39430131,141.1506882,4721.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
32.1,92.4,32.12,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  7  7  12  12  14  14  14  14  14  14,9362,0.7713304559999999,265.9525274,4727.083333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0
32.2,92.4,32.22,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,9617,0.726469658,197.9329395,4865.125,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.3,92.4,32.32,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  9  7  7  12  12  12  12  12  13  14  14  14  14,9872,0.578178977,166.7373683,4880.916667,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0
32.4,92.4,32.42,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  7  7  12  12  12  13  13  14  14  14,10126,1.155303165,164.0401573,5047.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0
32.5,92.4,32.52,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  14  14  14  14  14  14  14  14  14  14  14  14  14,10377,1.062461361,223.5415955,5215.75,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.6,92.4,32.62,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  14  14  14  14,10624,1.181925823,268.6200078,5138.833333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0
32.7,92.4,32.72,92.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,10875,0.736137316,200.44768330000002,5187.625,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.8,92.4,32.82,92.36,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  13  13  13  13  13  13,11127,0.750482271,200.23886140000002,5108.916667,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
32.9,92.4,32.92,92.36,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  14  14  14  14  14  14  14  14  14  14,11379,1.157262072,133.0391483,5105.375,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.0,92.4,33.02,92.36,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  13  13  14  14  14  14,11630,1.009834975,64.01733255,5177.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0
33.1,92.4,33.12,92.36,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  13  13  13  13  13  13,11882,1.054050724,90.11700471,4993.083333,8.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
33.2,92.4,33.22,92.36,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,13,13,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  12  12  12  14  14  14  14,12134,0.810425229,97.58826828,4977.875,19.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0
33.3,92.4,33.32,92.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  13  13  13  13  13  13  13,12387,1.023043265,117.3684918,4883.916667,9.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
33.4,92.4,33.42,92.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  14  14  14  14  14  14  14  14  14,12641,1.4117960330000001,75.4200983,4872.375,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.5,92.4,33.52,92.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,12896,0.864497043,64.616745,4780.25,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.6,92.4,33.62,92.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,13151,0.618220185,143.750204,4748.75,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.7,92.4,33.72,92.36,7.0,7.0,9.0,7.0,9.0,9.0,7.0,7,7,7,7,12,12,12,7,7,7,13, 8  8  8  8  7  4  7  9  9  9  12  12  13  13  13  13  13  13,13405,0.465497725,173.76597880000003,4597.625,9.0,8.0,8.0,8.0,8.0,7.0,4.0,7.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.8,92.4,33.82,92.36,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 7  7  9  7  9  9  7  9  9  9  12  12  13  13  13  13  13  13,13658,0.252167016,181.64920930000002,4567.333333,9.0,7.0,7.0,9.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.9,92.4,33.92,92.36,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  14  14  14  14,13911,0.200272013,154.3050022,4623.25,7.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0
34.0,92.4,34.02,92.36,2.0,2.0,2.0,2.0,5.0,5.0,5.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  14  14  14  14  14  14,14163,0.996737421,136.0992851,4697.625,7.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0
